Species,Samples
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S8
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S9
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S12
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S13
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S14
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S15
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S18
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S19
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S23
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,S24
Amph_falc,R42
Amph_falc,R42
Amph_falc,R42
Amph_falc,R42
Amph_falc,R42
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S4
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S8
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S9
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S12
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S13
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S14
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S15
Myse_bide,S18
Myse_bide,S18
Myse_bide,S18
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S19
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S23
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,S24
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R40
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Myse_bide,R42
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S4
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S8
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S9
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S12
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
